frequency,drift_sign,grouping_scheme,group_value,horizon,count,mean_current_mu_hat,se_current_mu_hat,mean_current_sigma_hat,se_current_sigma_hat,mean_future_mu_hat,se_future_mu_hat,mean_future_sigma_hat,se_future_sigma_hat,mean_expected_cum_bps,se_expected_cum_bps,mean_realized_cum_bps,se_realized_cum_bps,mean_realized_max_up_bps,se_realized_max_up_bps,mean_realized_max_down_bps,se_realized_max_down_bps,mean_realized_max_abs_bps,se_realized_max_abs_bps
daily,no_detectable_drift,both_above_below_high,not_both_high,10,475,0.002231113634439281,0.0005887621400907921,0.026705148283341428,0.002786964185913443,0.004213852044401568,0.0012502859046592076,0.028236491231685482,0.0040616043668488784,344.90791990770543,104.32471644799165,1683.1663827181462,604.2886152968517,2273.6604432545223,710.6802892279346,-316.65020867768897,20.201690860219774,2484.2988800250823,709.5722687511341
daily,no_detectable_drift,exclusive_location,above_mid_only,1,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.010577949843908032,0.013726429375772398,0.022703234450588403,0.021427924326525946,602.9448784891791,609.1920069716413,108.2221399400668,113.62201809379023,110.92207901692852,110.9220790169285,-2.6999390768617237,2.6999390768617237,113.62201809379025,108.22213994006678
daily,no_detectable_drift,exclusive_location,above_mid_only,2,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.008190774620048358,0.0032190097133680826,0.020694403460692016,0.012209738567701762,1279.3554997638046,1291.8458540673014,-68.29002578193133,89.03837166746864,121.29625195969717,100.54790607415987,-81.36413780156171,75.96425964783826,121.29625195969717,100.54790607415987
daily,no_detectable_drift,exclusive_location,above_mid_only,3,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.003969318828040598,0.003859054638448637,0.019387023743515697,0.009426406997417088,2038.1366797416645,2056.8663596428105,-77.88742127833981,33.707318343938475,121.29625195969717,100.54790607415987,-134.46156853583912,22.866828913560845,166.71944882806767,55.12470920578937
daily,no_detectable_drift,exclusive_location,above_mid_only,4,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.008048325116781607,0.002281039413267904,0.020086025913478148,0.010677512285906916,2889.272620072287,2914.2377277842174,-232.65898173390366,22.90810597571358,121.29625195969717,100.54790607415987,-232.65898173390366,22.90810597571358,238.70562287173715,16.861464837880092
daily,no_detectable_drift,exclusive_location,above_mid_only,5,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.009255252620435429,0.002043791243823635,0.01904837543555065,0.00855089379334955,3843.9577444627603,3875.1543846336076,-274.7441278706891,49.276257159051596,121.29625195969717,100.54790607415987,-289.793736369679,34.226648660061755,289.793736369679,34.226648660061755
daily,no_detectable_drift,exclusive_location,above_mid_only,6,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.0014073985085755933,0.0021919189024295718,0.02273898653091111,0.011101745919535557,4914.743394157194,4952.167673868567,-368.85780815565874,33.393072795057634,121.29625195969717,100.54790607415987,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,exclusive_location,above_mid_only,7,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,0.0012460238190019621,0.0019731813435365704,0.021792085378076927,0.00979045833506959,6115.70230491634,6159.350333681803,3.1478904076054306,217.43348800906332,121.29625195969717,100.54790607415987,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,exclusive_location,above_mid_only,8,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,0.0021775129374996816,0.0004317757819936041,0.02076030992585942,0.008811713665930922,7462.613020858605,7512.480910622159,161.83146346171463,193.13861104208516,187.85921019466858,167.11086430913124,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,exclusive_location,above_mid_only,9,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,0.000520624166706248,0.0019136219882333416,0.02071265165203887,0.009301221497661685,8973.166661782927,9029.250526917493,118.37178987007536,17.571151525930254,245.45650794990271,109.51356655389709,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,exclusive_location,above_mid_only,10,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.0005246468217165122,0.0021345170051076503,0.019905000626357562,0.008751861482520355,10667.19875352155,10729.49471082745,101.56575465387675,123.92705624258926,290.2314427001329,64.7386318036669,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,exclusive_location,below_mid_only,1,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.00011520835105486664,0.02127160743672962,0.017291362805232646,0.007512885140552402,438.5917880874849,399.2368438198873,-68.69459328578002,60.48143032829267,13.994146584921374,13.994146584921376,-82.68873987070138,48.01050852930873,96.68288645562275,36.65633262084554
daily,no_detectable_drift,exclusive_location,below_mid_only,2,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,-0.004397201632304097,0.011843095253699759,0.01881334993047984,0.002231213991557797,928.297863325401,849.4317898307398,-13.296386991758325,172.97391973600278,103.42508216961329,103.42508216961329,-120.9476043516433,83.47354314330367,224.3726865212566,71.80225698682216
daily,no_detectable_drift,exclusive_location,below_mid_only,3,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.007323967466831604,0.004560107860055371,0.025271017036124225,0.006467253874513601,1475.4289247599897,1356.8949370737885,-48.45214581615909,156.74864350913268,128.2245387064984,93.52472847448966,-147.1401552849368,108.84949799087964,250.5652374545501,85.59776973650378
daily,no_detectable_drift,exclusive_location,below_mid_only,4,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.009689746530229693,0.004388957420954892,0.022377368111685173,0.005535826933525974,2087.0762920712627,1928.7170028857822,276.2271900610743,70.34107750765955,326.36405113470954,40.34253566960657,-147.1401552849368,108.84949799087964,357.60517362386025,26.752569757684956
daily,no_detectable_drift,exclusive_location,below_mid_only,5,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.008940275851072687,0.002984918511821604,0.02055220660974517,0.004723393059508341,2771.2084726811686,2572.865889894134,442.7539610773024,110.72653090154998,454.39935727516223,102.20747047720492,-147.1401552849368,108.84949799087964,454.39935727516223,102.20747047720492
daily,no_detectable_drift,exclusive_location,below_mid_only,6,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.004267759895183268,0.0032441442828489717,0.020689548011486588,0.005005151592680356,3536.779674773117,3298.2951989248663,382.16672365762133,127.34223333652497,490.5353930425683,80.89564933131169,-147.1401552849368,108.84949799087964,490.5353930425683,80.89564933131169
daily,no_detectable_drift,exclusive_location,below_mid_only,7,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.004237167836477281,0.004019277853486043,0.019470248607606058,0.004586744807234061,4393.851744001448,4115.066165603218,321.7178290775487,150.02162958702783,511.65184473350274,73.97804064330714,-147.1401552849368,108.84949799087964,511.65184473350274,73.97804064330714
daily,no_detectable_drift,exclusive_location,below_mid_only,8,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.0035685371587962367,0.0051770993205462685,0.019389236607113624,0.005165345206667583,5353.73118447926,5034.4846812364785,356.09507261980497,199.87265152810681,536.2791367712708,73.14242887723158,-147.1401552849368,108.84949799087964,536.2791367712708,73.14242887723158
daily,no_detectable_drift,exclusive_location,below_mid_only,9,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.0034620280780531857,0.0037170151033620283,0.019116435989238945,0.004762867708153549,6429.123130057466,6069.255263993018,333.5107532819082,333.37563152194053,577.8838404813444,90.42267904925292,-147.1401552849368,108.84949799087964,577.8838404813444,90.42267904925292
daily,no_detectable_drift,exclusive_location,below_mid_only,10,3,0.041496056866023194,0.03756835174325975,0.2091695679351595,0.1971498504581542,0.0034182314378713515,0.001542391924757068,0.01934679189529764,0.004853921072252465,7634.304362744475,7233.654077227857,383.69259371133785,194.08517644988387,596.4917837931872,97.81768520104868,-147.1401552849368,108.84949799087964,596.4917837931872,97.81768520104868
daily,no_detectable_drift,exclusive_location,none,1,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.007196259649968479,0.006079342184351853,0.016841306129488226,0.0048427593453449925,18.06685129040158,5.090225402918371,344.6154204799943,317.4810087973374,400.83415350120345,317.29438383396774,-56.21873302120907,4.707879550453565,457.0528865224125,317.1775359919152
daily,no_detectable_drift,exclusive_location,none,2,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.004453004340554968,0.003006809256099327,0.019126469956219444,0.0038755020911846565,37.38154120156108,10.666616178840819,649.7004106203375,429.17743118836086,777.1054034915142,445.6339168378164,-103.24168167144636,8.803562794743218,869.3942830410952,445.37961056725317
daily,no_detectable_drift,exclusive_location,none,3,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.005544413379688814,0.0027936085231433237,0.022885712369622634,0.004588700627595918,58.06158137854083,16.79961146350971,632.0362068639064,399.5623001911623,836.9446871877525,445.5180165829861,-139.4202884750595,10.16637554580744,950.4388224535718,445.1859997081671
daily,no_detectable_drift,exclusive_location,none,4,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.004502660883296794,0.0020752451155983446,0.02312158953289738,0.004056236108419741,80.2389476285272,23.56823183083745,938.8405394994903,488.84137605675045,1195.759982084941,539.2639543270687,-172.34044546133464,12.032759149068703,1329.5287605503734,538.7756097119586
daily,no_detectable_drift,exclusive_location,none,5,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.004198537094352995,0.0016683440873754092,0.022904512285058094,0.0036672858559993154,104.06185017271014,31.061061140720486,933.7898187188789,474.64347237388824,1247.2943779255684,539.1553476379354,-200.83978482569015,14.12806648428421,1400.9806153317465,538.5983883799273
daily,no_detectable_drift,exclusive_location,none,6,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.004737095760224787,0.0016905757156828697,0.02514998020114355,0.004093443821916752,129.6967212160365,39.37735161245481,944.0388029690877,462.0208473204143,1299.147332920441,539.0560701646303,-223.10758670777344,15.147757915934605,1465.003601926844,538.4364010723274
daily,no_detectable_drift,exclusive_location,none,7,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.005030799023584758,0.001657352426123609,0.0274266024385344,0.004375714023795408,157.33044651499839,48.62826908909134,1227.5186863505705,531.4027466863081,1623.1818783184474,605.1943387350256,-246.53159460149828,16.487371621071336,1800.1236603825969,604.4263736191026
daily,no_detectable_drift,exclusive_location,none,8,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.005099100872380741,0.0016033067220503953,0.029079217035804746,0.0045732764899632065,187.17287090025326,58.93829727134229,1509.8792301143546,591.6429451594563,1948.1344644708379,664.9585929152737,-271.88428624362604,17.96395484933206,2139.2474950671394,664.0282026538913
daily,no_detectable_drift,exclusive_location,none,9,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.004563551315222206,0.0014068883856886052,0.02858981314591606,0.004320053722225349,219.45961139003407,70.44682167936588,1736.1704138189702,629.227367207872,2258.9802838917776,718.3641670235814,-297.5796336355275,19.2361233427499,2460.446016261184,717.2911513204969
daily,no_detectable_drift,exclusive_location,none,10,470,0.0017478807760723275,0.00048686551118976636,0.024347528372748034,0.0022135921586967765,0.004239365720857109,0.0012636150499696368,0.028329678498824885,0.004104943831814811,254.45521566145433,83.30991629610763,1698.2231473730485,610.698896378095,2292.846720396298,718.2124577692867,-317.51186104703294,20.39883746597865,2505.395475829847,717.0818407768985
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,1,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.010577949843908032,0.013726429375772398,0.022703234450588403,0.021427924326525946,602.9448784891791,609.1920069716413,108.2221399400668,113.62201809379023,110.92207901692852,110.9220790169285,-2.6999390768617237,2.6999390768617237,113.62201809379025,108.22213994006678
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,2,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.008190774620048358,0.0032190097133680826,0.020694403460692016,0.012209738567701762,1279.3554997638046,1291.8458540673014,-68.29002578193133,89.03837166746864,121.29625195969717,100.54790607415987,-81.36413780156171,75.96425964783826,121.29625195969717,100.54790607415987
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,3,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.003969318828040598,0.003859054638448637,0.019387023743515697,0.009426406997417088,2038.1366797416645,2056.8663596428105,-77.88742127833981,33.707318343938475,121.29625195969717,100.54790607415987,-134.46156853583912,22.866828913560845,166.71944882806767,55.12470920578937
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,4,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.008048325116781607,0.002281039413267904,0.020086025913478148,0.010677512285906916,2889.272620072287,2914.2377277842174,-232.65898173390366,22.90810597571358,121.29625195969717,100.54790607415987,-232.65898173390366,22.90810597571358,238.70562287173715,16.861464837880092
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,5,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.009255252620435429,0.002043791243823635,0.01904837543555065,0.00855089379334955,3843.9577444627603,3875.1543846336076,-274.7441278706891,49.276257159051596,121.29625195969717,100.54790607415987,-289.793736369679,34.226648660061755,289.793736369679,34.226648660061755
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,6,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.0014073985085755933,0.0021919189024295718,0.02273898653091111,0.011101745919535557,4914.743394157194,4952.167673868567,-368.85780815565874,33.393072795057634,121.29625195969717,100.54790607415987,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,7,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,0.0012460238190019621,0.0019731813435365704,0.021792085378076927,0.00979045833506959,6115.70230491634,6159.350333681803,3.1478904076054306,217.43348800906332,121.29625195969717,100.54790607415987,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,8,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,0.0021775129374996816,0.0004317757819936041,0.02076030992585942,0.008811713665930922,7462.613020858605,7512.480910622159,161.83146346171463,193.13861104208516,187.85921019466858,167.11086430913124,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,9,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,0.000520624166706248,0.0019136219882333416,0.02071265165203887,0.009301221497661685,8973.166661782927,9029.250526917493,118.37178987007536,17.571151525930254,245.45650794990271,109.51356655389709,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,imbalance_side,above_mid_imbalance,10,2,0.05689342050329746,0.05751832856592125,0.30704919779506035,0.2964685087382065,-0.0005246468217165122,0.0021345170051076503,0.019905000626357562,0.008751861482520355,10667.19875352155,10729.49471082745,101.56575465387675,123.92705624258926,290.2314427001329,64.7386318036669,-368.85780815565874,33.393072795057634,368.85780815565874,33.393072795057634
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,1,1,0.11663198053162412,,0.6034494428792774,,-0.04098666555142216,,0.029617895096025068,,1237.0580797072216,,-166.30551228893785,,0.0,,-166.30551228893785,,166.30551228893785,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,2,1,0.11663198053162412,,0.6034494428792774,,-0.028082213376259713,,0.022416344038874693,,2627.147428671336,,-281.08210573176365,,0.0,,-281.08210573176365,,281.08210573176365,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,3,1,0.11663198053162412,,0.6034494428792774,,0.0016793049772999187,,0.038205271820379035,,4189.19890370055,,-359.6597585316441,,0.0,,-359.6597585316441,,359.6597585316441,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,4,1,0.11663198053162412,,0.6034494428792774,,0.005716307176636404,,0.033437100307032556,,5944.485218540112,,265.9363910641921,,265.9363910641921,,-359.6597585316441,,359.6597585316441,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,5,1,0.11663198053162412,,0.6034494428792774,,0.004241020464944434,,0.029978531359888663,,7916.910645176853,,400.9214525423954,,400.9214525423954,,-359.6597585316441,,400.9214525423954,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,6,1,0.11663198053162412,,0.6034494428792774,,-0.0020343646374946602,,0.03058971437012094,,10133.336552877687,,145.62411009592324,,400.9214525423954,,-359.6597585316441,,400.9214525423954,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,7,1,0.11663198053162412,,0.6034494428792774,,-0.003751549385637963,,0.028566300864504103,,12623.947218297903,,21.915624801649436,,400.9214525423954,,-359.6597585316441,,400.9214525423954,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,8,1,0.11663198053162412,,0.6034494428792774,,-0.006724891070196359,,0.02968497176849949,,15422.66088842441,,-43.65022572754506,,400.9214525423954,,-359.6597585316441,,400.9214525423954,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,9,1,0.11663198053162412,,0.6034494428792774,,-0.003971185222858628,,0.028566611737134446,,18567.59169439264,,-332.197809055913,,400.9214525423954,,-359.6597585316441,,400.9214525423954,
daily,no_detectable_drift,imbalance_side,below_mid_imbalance,10,1,0.11663198053162412,,0.6034494428792774,,0.0008546933167336235,,0.028862168762921334,,22101.568706725167,,23.990801655118243,,400.9214525423954,,-359.6597585316441,,400.9214525423954,
daily,no_detectable_drift,imbalance_side,neutral,1,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.007253456616645017,0.006053702397127653,0.016817046216665927,0.004822256053963142,18.15707074373723,5.069042213517266,343.06763044065593,316.1334051144583,399.2212323393189,315.94768871290665,-56.15360189866288,4.689703077666798,455.3748342379817,315.83150698862636
daily,no_detectable_drift,imbalance_side,neutral,2,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.004465737531615047,0.0029940142552230802,0.01911747158566652,0.003859004357328426,37.55735280940376,10.622111762062207,647.4536847679296,427.35640991651286,774.4643513461336,443.74378175505814,-102.97687773085245,8.768996841789365,866.534935669014,443.4911221048913
daily,no_detectable_drift,imbalance_side,neutral,3,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.005564037624174566,0.0027817803244456953,0.02286830587612317,0.0045691282492007915,58.31786253918137,16.7293523319747,629.8073977500112,397.8669669722716,834.207498741349,443.6285625677425,-139.0018598771254,10.128219396314737,947.2353369098878,443.2995104637218
daily,no_detectable_drift,imbalance_side,neutral,4,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.00453331817100504,0.0020665822474843338,0.02309477719307308,0.00403892783420427,80.57001915907088,23.46945335508132,936.0487435337153,486.7675397554762,1192.1965761362574,536.9775673389496,-171.78222851101722,11.988726166146963,1325.3973343109662,536.4933363681213
daily,no_detectable_drift,imbalance_side,neutral,5,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.004228906972082261,0.0016613581012070414,0.022874253321244882,0.0036516261985391186,104.46140752974665,30.93062763492391,931.793557133426,472.62829948176113,1244.0410612874193,536.8686688929133,-200.16055157233941,14.076726067025042,1397.0747032056738,536.316255725758
daily,no_detectable_drift,imbalance_side,neutral,6,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.004748580669866318,0.001683352216678129,0.02510967820812867,0.004075995467874711,130.15775729444664,39.211711666941795,942.155147884032,460.0588778843749,1295.9039997160771,536.7696530773705,-222.33379803241806,15.09376760047178,1461.0559958179942,536.1549802511571
daily,no_detectable_drift,imbalance_side,neutral,7,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.005044506635678764,0.0016502770133207847,0.027373050490100238,0.0043571195586533185,157.84516499100783,48.423405550163494,1224.3089209359844,529.1487170394563,1618.6971019384498,602.6301579047716,-245.65834092447102,16.429330122308986,1794.8875388558304,601.8684952380924
daily,no_detectable_drift,imbalance_side,neutral,8,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.005114587597866444,0.0015964731308750544,0.029015671648184263,0.00455389146336306,187.7325889579076,58.689671193552904,1505.8286504611874,589.1349358795645,1942.4267086934065,662.1442757672609,-270.90337782501865,17.90142932630929,2132.728218989936,661.2216012317439
daily,no_detectable_drift,imbalance_side,neutral,9,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.004574750815921506,0.0014008790688924667,0.028529006015163918,0.004301748147222723,220.05465052774528,70.14930949121273,1731.6277158174069,626.5608702871126,2252.217586441922,715.3264996917732,-296.4896154615405,19.170216400161088,2452.8278379944722,714.2623659239306
daily,no_detectable_drift,imbalance_side,neutral,10,472,0.001757118972077202,0.00048484506169950225,0.02429533389008004,0.002204534807025735,0.004241338460803932,0.001258206451835574,0.028270832353054692,0.004087559373542232,255.07477911523685,82.95773932621898,1693.404974729169,608.1125785642909,2286.05873835393,715.1755517467948,-316.33720496471693,20.329436883000643,2497.7049513015613,714.0543315004356
daily,no_detectable_drift,volume_level,high_volume,1,1,0.004224556335262002,,0.008605339652466286,,0.030175131583998205,,0.018569385571606895,,42.33492352515088,,41.98243975476412,,41.98243975476412,,0.0,,41.98243975476412,
daily,no_detectable_drift,volume_level,high_volume,2,1,0.004224556335262002,,0.008605339652466286,,0.007649949252148014,,0.01929193461155503,,84.84907162528981,,310.27524650883987,,310.27524650883987,,0.0,,310.27524650883987,
daily,no_detectable_drift,volume_level,high_volume,3,1,0.004224556335262002,,0.008605339652466286,,0.003942502283564704,,0.01873383313666354,,127.54320304628439,,139.90495147251147,,310.27524650883987,,0.0,,310.27524650883987,
daily,no_detectable_drift,volume_level,high_volume,4,1,0.004224556335262002,,0.008605339652466286,,0.004897994660552741,,0.01640266233586645,,170.41807974614701,,159.86466328793415,,310.27524650883987,,0.0,,310.27524650883987,
daily,no_detectable_drift,volume_level,high_volume,5,1,0.004224556335262002,,0.008605339652466286,,0.008101335734193872,,0.015300873943354023,,213.47446690863345,,275.33905791526036,,310.27524650883987,,0.0,,310.27524650883987,
daily,no_detectable_drift,volume_level,high_volume,6,1,0.004224556335262002,,0.008605339652466286,,0.006082470349764095,,0.014457023039862408,,256.7131329568993,,418.68335381105794,,418.68335381105794,,0.0,,418.68335381105794,
daily,no_detectable_drift,volume_level,high_volume,7,1,0.004224556335262002,,0.008605339652466286,,0.007457523056470247,,0.013892145401992007,,300.1348495672134,,482.03270888386163,,482.03270888386163,,0.0,,482.03270888386163,
daily,no_detectable_drift,volume_level,high_volume,8,1,0.004224556335262002,,0.008605339652466286,,0.007745161795287725,,0.013506010999957834,,343.7403916827304,,555.9145849971659,,555.9145849971659,,0.0,,555.9145849971659,
daily,no_detectable_drift,volume_level,high_volume,9,1,0.004224556335262002,,0.008605339652466286,,0.0070831944161402,,0.013354352374445879,,387.5305375273206,,634.0847370460345,,634.0847370460345,,0.0,,634.0847370460345,
daily,no_detectable_drift,volume_level,high_volume,10,1,0.004224556335262002,,0.008605339652466286,,0.006185975859868753,,0.01292331487127138,,431.5060686194595,,689.908566981563,,689.908566981563,,0.0,,689.908566981563,
daily,no_detectable_drift,volume_level,low_volume,1,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.00702761177508788,0.006029114818683985,0.01686529333292864,0.004802379434704905,23.145042835874268,6.197679284900649,341.6342711741762,314.79743529682077,397.9134506344573,314.61192132069016,-56.27917946028092,4.676897937511458,454.19263009473815,314.4958561783796
daily,no_detectable_drift,volume_level,low_volume,2,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.004336404508454594,0.0029823570062675743,0.019130773011889764,0.003842819004952107,48.1605060814604,13.045460949386632,643.1770573401487,425.55686102177754,771.04656816372,441.87184616159425,-103.47974586166256,8.740460398801243,863.322101613632,441.61978873726
daily,no_detectable_drift,volume_level,low_volume,3,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.005518751190606211,0.0027701373999320625,0.022894863995907667,0.004549914166627761,75.24042231778733,20.63253648006889,625.758868472927,396.192681025973,830.5371018278774,441.75812749908346,-139.74304206708115,10.092051663565984,944.0394653155098,441.42898944781615
daily,no_detectable_drift,volume_level,low_volume,4,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.004481520353857189,0.002058139334382453,0.023118217481183666,0.004021896320959668,104.6026612278903,29.058831268159512,931.3313149443727,484.71901500666866,1187.5747167201946,534.7146287932654,-172.80001554056778,11.940561364881997,1320.906850355669,534.2319159615865
daily,no_detectable_drift,volume_level,low_volume,5,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.004163174276017689,0.001654754594441482,0.022889233921767584,0.0036361431715611105,136.49184814606363,38.436275104882085,926.9574197647555,470.6408697217187,1239.48536696898,534.606136778686,-201.29993027873755,14.017648906109642,1392.5843951134148,534.0555927344757
daily,no_detectable_drift,volume_level,low_volume,6,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.004705022475102688,0.0016763410281440269,0.025133966711275414,0.00405869292182116,171.18264061437554,48.890232986606954,936.0344604510625,458.13002756435225,1290.8998191731987,534.5093386274318,-223.7137299114416,15.031918977027887,1456.4002700746678,533.8956696401546
daily,no_detectable_drift,volume_level,low_volume,7,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.005004408473470955,0.0016433809985355158,0.02738053924327394,0.004338557918001093,208.983406865652,60.561116635146625,1218.1726859568323,526.9257374207959,1612.1941147158307,600.0967893371978,-246.93964894348585,16.357660160699822,1788.6863322644099,599.3368597437457
daily,no_detectable_drift,volume_level,low_volume,8,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.005071209768045086,0.0015898728008092162,0.02901496426507955,0.004534477004608215,250.2403555413318,73.60619943692917,1498.8782082101861,586.6609501907375,1934.6801375951986,659.3640934322415,-272.07794150195923,17.820033663359343,2124.942312110183,658.4455958047238
daily,no_detectable_drift,volume_level,low_volume,9,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.004533892323517607,0.0013950721355060936,0.028528109534644595,0.004283418746770322,295.3421720032214,88.20166008685155,1722.7634570478579,623.9382758645228,2243.239393119538,712.3264813377918,-297.555992087164,19.08065289344249,2443.5231797615306,711.2690994501006
daily,no_detectable_drift,volume_level,low_volume,10,474,0.0022269080591210896,0.0005899905150306368,0.026743333533617533,0.0027925879124283378,0.004209647089571148,0.001252947521445097,0.028269141927549906,0.0040701422368220955,344.72522339143586,104.54488313436067,1685.2662935336573,605.5638780900924,2277.0087558893492,712.1764717893741,-317.3196594359927,20.233327032597764,2488.0925170505443,711.063848050408
